CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Card_Category,Marital_Status,status
827341383,38,M,3,Graduate,< Rp 3.000.000,34,5,3,2,3094000.0,1317000,1777000.0,3607000,81,0.426,Blue,Single,Existing Customer
780620883,49,F,2,Uneducated,Rp 3.000.000 - Rp 5.000.000,37,2,1,3,7045000.0,1293000,5752000.0,7381000,98,0.184,Blue,Single,Existing Customer
789875883,41,F,4,Uneducated,< Rp 3.000.000,31,5,1,2,2490000.0,627000,1863000.0,1391000,45,0.252,Blue,Single,Existing Customer
713180433,56,F,2,Graduate,Unknown,48,5,3,2,3934000.0,2517000,1417000.0,4837000,87,0.64,Blue,Single,Existing Customer
827055333,43,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,39,5,3,5,8513000.0,1042000,7471000.0,2015000,37,0.122,Blue,Single,Existing Customer
769985883,45,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,39,6,3,3,1613000.0,0,1613000.0,3549000,65,0.0,Blue,Single,Existing Customer
714243408,46,F,2,Graduate,Unknown,36,4,6,2,2042000.0,1359000,683000.0,4917000,73,0.666,Blue,Single,Existing Customer
720419358,35,F,2,Uneducated,< Rp 3.000.000,36,3,2,1,2942000.0,2100000,842000.0,4548000,71,0.714,Blue,Single,Existing Customer
720135333,45,F,5,Graduate,< Rp 3.000.000,34,5,1,0,8694000.0,961000,7733000.0,1753000,49,0.111,Blue,Single,Existing Customer
758106108,45,F,2,Uneducated,< Rp 3.000.000,38,3,2,1,7486000.0,1758000,5728000.0,4604000,70,0.235,Blue,Single,Existing Customer
713792583,52,F,2,Graduate,Unknown,43,5,2,3,10351000.0,1356000,8995000.0,4572000,76,0.131,Blue,Single,Existing Customer
712988958,42,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,33,5,2,0,2021000.0,1731000,290000.0,3253000,62,0.857,Blue,Single,Existing Customer
718000383,60,F,1,Graduate,Unknown,51,3,3,4,23566000.0,1147000,22419000.0,4274000,64,0.049,Blue,Single,Existing Customer
709852908,44,F,3,Uneducated,< Rp 3.000.000,36,5,3,3,4307000.0,0,4307000.0,1628000,37,0.0,Blue,Single,Existing Customer
713254983,62,M,0,Uneducated,Rp 5.000.000 - Rp 8.000.000,50,5,2,2,14314000.0,656000,13658000.0,4355000,70,0.046,Blue,Single,Existing Customer
820633833,64,F,1,Graduate,Rp 3.000.000 - Rp 5.000.000,56,5,2,4,5152000.0,948000,4204000.0,4074000,72,0.184,Blue,Single,Existing Customer
721120008,43,F,2,Uneducated,Rp 3.000.000 - Rp 5.000.000,29,6,3,2,2162000.0,1377000,785000.0,1555000,29,0.637,Blue,Single,Existing Customer
708208758,53,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,45,6,3,2,1826000.0,883000,943000.0,2199000,48,0.484,Blue,Single,Existing Customer
720562008,34,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,22,4,3,3,34516000.0,1263000,33253000.0,2759000,65,0.037,Silver,Single,Existing Customer
718325883,39,M,2,Uneducated,Rp 3.000.000 - Rp 5.000.000,32,6,3,2,7723000.0,1902000,5821000.0,1241000,22,0.246,Blue,Single,Existing Customer
713452533,35,F,4,Graduate,< Rp 3.000.000,22,6,3,3,1438300.0,0,1438300.0,3427000,64,0.0,Blue,Single,Existing Customer
713926308,35,F,3,Uneducated,< Rp 3.000.000,36,4,2,3,2624000.0,1458000,1166000.0,4487000,61,0.556,Blue,Single,Existing Customer
713764458,53,M,2,Graduate,> Rp 15.000.000,36,5,2,3,10620000.0,2090000,8530000.0,3453000,68,0.197,Blue,Single,Existing Customer
711082908,44,M,4,Uneducated,Rp 8.000.000 - Rp 15.000.000,31,3,2,3,19719000.0,1303000,18416000.0,8385000,97,0.066,Blue,Single,Existing Customer
720212508,51,F,1,Graduate,< Rp 3.000.000,37,4,3,4,4402000.0,697000,3705000.0,3325000,76,0.158,Blue,Single,Existing Customer
712828533,62,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,36,3,1,2,2796000.0,0,2796000.0,4820000,74,0.0,Blue,Single,Existing Customer
772687983,53,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,43,5,3,3,8404000.0,1498000,6906000.0,4811000,56,0.178,Blue,Single,Existing Customer
718737708,45,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,33,3,5,3,31458000.0,1202000,30256000.0,4202000,66,0.038,Blue,Single,Existing Customer
798308058,39,M,1,Graduate,Rp 3.000.000 - Rp 5.000.000,33,6,1,2,2255000.0,0,2255000.0,4412000,81,0.0,Blue,Single,Existing Customer
757167633,50,M,2,Uneducated,Rp 5.000.000 - Rp 8.000.000,43,4,3,3,4388000.0,642000,3746000.0,3836000,81,0.146,Blue,Single,Existing Customer
710383158,49,M,3,Uneducated,Rp 8.000.000 - Rp 15.000.000,41,4,1,2,34516000.0,0,34516000.0,1506000,47,0.0,Silver,Single,Existing Customer
719627133,50,F,1,Graduate,< Rp 3.000.000,37,4,3,4,3277000.0,2481000,796000.0,3965000,59,0.757,Blue,Single,Existing Customer
787506558,50,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,38,4,1,1,10762000.0,703000,10059000.0,4509000,71,0.065,Blue,Single,Existing Customer
715679733,43,F,2,Uneducated,< Rp 3.000.000,36,5,2,4,1736000.0,1513000,223000.0,3462000,67,0.872,Blue,Single,Existing Customer
824805858,39,F,2,Uneducated,< Rp 3.000.000,35,5,3,3,9235000.0,1479000,7756000.0,1537000,49,0.16,Blue,Single,Existing Customer
789535233,52,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,44,2,1,2,34516000.0,1618000,32898000.0,11603000,109,0.047,Silver,Single,Existing Customer
720294258,40,F,4,Graduate,< Rp 3.000.000,30,4,2,2,2558000.0,0,2558000.0,4635000,82,0.0,Blue,Single,Existing Customer
718034058,40,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,36,3,2,2,8529000.0,901000,7628000.0,4252000,68,0.106,Blue,Single,Existing Customer
715540233,43,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,34,6,1,2,20755000.0,2276000,18479000.0,4615000,79,0.11,Blue,Single,Existing Customer
710080383,38,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,36,6,2,3,2331000.0,1709000,622000.0,4417000,69,0.733,Blue,Single,Existing Customer
711775383,63,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,36,6,1,4,2466000.0,0,2466000.0,4059000,66,0.0,Blue,Single,Existing Customer
717091533,29,F,1,Graduate,Unknown,36,5,2,3,13613000.0,1172000,12441000.0,4253000,84,0.086,Blue,Single,Existing Customer
710596983,51,M,1,Uneducated,Rp 8.000.000 - Rp 15.000.000,37,1,3,2,27318000.0,2416000,24902000.0,7481000,96,0.088,Blue,Single,Existing Customer
717190533,49,M,4,High School,Rp 5.000.000 - Rp 8.000.000,36,6,3,2,12938000.0,661000,12277000.0,1282000,32,0.051,Blue,Married,Existing Customer
712886733,44,F,1,Graduate,< Rp 3.000.000,32,3,3,3,1780000.0,1338000,442000.0,4268000,87,0.752,Blue,Unknown,Existing Customer
721036233,61,M,0,High School,Rp 5.000.000 - Rp 8.000.000,36,4,3,3,9172000.0,1567000,7605000.0,1836000,42,0.171,Blue,Married,Existing Customer
710512833,38,F,2,Graduate,< Rp 3.000.000,29,6,1,1,3304000.0,1338000,1966000.0,5178000,79,0.405,Blue,Married,Existing Customer
778740708,39,F,3,Graduate,< Rp 3.000.000,27,3,3,2,1902000.0,962000,940000.0,4203000,69,0.506,Blue,Married,Existing Customer
713462508,55,F,2,Graduate,Unknown,41,1,1,1,3591000.0,1760000,1831000.0,13289000,121,0.49,Blue,Married,Existing Customer
712206033,55,M,1,Graduate,Rp 3.000.000 - Rp 5.000.000,36,2,1,2,3705000.0,1355000,2350000.0,16089000,119,0.366,Blue,Married,Existing Customer
720992883,47,F,4,Graduate,< Rp 3.000.000,37,4,3,3,3189000.0,1863000,1326000.0,4805000,76,0.584,Blue,Married,Existing Customer
715440558,50,F,1,Graduate,< Rp 3.000.000,36,3,1,2,4143000.0,1888000,2255000.0,3940000,74,0.456,Blue,Married,Existing Customer
780747033,43,F,5,Graduate,Unknown,34,5,1,3,3146000.0,808000,2338000.0,4149000,66,0.257,Blue,Married,Existing Customer
711781233,53,F,3,Graduate,Unknown,45,6,1,3,1882000.0,0,1882000.0,5221000,87,0.0,Blue,Married,Existing Customer
712877733,48,M,5,Graduate,Rp 8.000.000 - Rp 15.000.000,42,6,3,3,12882000.0,1402000,11480000.0,4407000,84,0.109,Blue,Married,Existing Customer
717325158,46,F,5,Graduate,Rp 3.000.000 - Rp 5.000.000,33,3,1,1,1438300.0,883000,555300.0,4474000,63,0.614,Blue,Married,Existing Customer
717992433,50,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,39,3,1,2,11900000.0,1796000,10104000.0,14666000,101,0.151,Blue,Married,Existing Customer
716352033,49,F,2,Graduate,< Rp 3.000.000,39,3,3,3,2796000.0,1035000,1761000.0,4869000,78,0.37,Blue,Married,Existing Customer
721220583,54,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,41,3,1,3,7362000.0,1176000,6186000.0,17390000,130,0.16,Blue,Married,Existing Customer
827628408,40,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,36,3,3,2,2165000.0,1465000,700000.0,3672000,64,0.677,Blue,Married,Existing Customer
711190233,34,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,36,3,2,1,4549000.0,990000,3559000.0,13804000,123,0.218,Blue,Married,Existing Customer
719006508,34,M,2,Graduate,Rp 5.000.000 - Rp 8.000.000,36,5,1,3,2763000.0,1913000,850000.0,4136000,69,0.692,Blue,Married,Existing Customer
715984908,52,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,36,4,3,2,2866000.0,1882000,984000.0,4850000,84,0.657,Blue,Married,Existing Customer
711953358,51,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,35,4,2,2,6205000.0,2264000,3941000.0,4605000,88,0.365,Blue,Married,Existing Customer
818763033,34,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,29,6,1,1,6169000.0,2517000,3652000.0,4794000,71,0.408,Blue,Married,Existing Customer
716982483,49,F,2,Graduate,< Rp 3.000.000,38,3,4,2,1438300.0,0,1438300.0,4497000,79,0.0,Blue,Married,Existing Customer
715030308,42,M,4,Graduate,Rp 3.000.000 - Rp 5.000.000,27,5,1,2,1503000.0,929000,574000.0,4680000,67,0.618,Blue,Married,Existing Customer
708478233,48,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,36,4,2,2,5573000.0,1238000,4335000.0,4348000,90,0.222,Blue,Married,Existing Customer
718696458,52,F,1,Graduate,< Rp 3.000.000,42,4,2,3,2012000.0,1230000,782000.0,3822000,68,0.611,Blue,Married,Existing Customer
710420133,47,F,2,Graduate,< Rp 3.000.000,34,6,2,2,2190000.0,0,2190000.0,4416000,68,0.0,Blue,Married,Existing Customer
716464533,32,F,1,Graduate,< Rp 3.000.000,36,4,3,3,9550000.0,2517000,7033000.0,13783000,116,0.264,Blue,Married,Existing Customer
708884658,48,F,2,Graduate,< Rp 3.000.000,31,5,1,1,2315000.0,1565000,750000.0,4828000,90,0.676,Blue,Married,Existing Customer
779360808,49,F,3,Graduate,< Rp 3.000.000,35,3,3,3,2919000.0,2032000,887000.0,4937000,75,0.696,Blue,Married,Existing Customer
757634583,52,F,2,Graduate,< Rp 3.000.000,45,4,3,1,2261000.0,1127000,1134000.0,4456000,68,0.498,Blue,Married,Existing Customer
772310958,42,F,2,Graduate,< Rp 3.000.000,31,4,6,3,4311000.0,822000,3489000.0,4965000,94,0.191,Blue,Married,Existing Customer
772334133,53,F,1,Graduate,Unknown,42,2,1,3,4637000.0,0,4637000.0,4583000,86,0.0,Blue,Married,Existing Customer
710579583,57,F,1,Graduate,< Rp 3.000.000,50,3,2,3,1665000.0,983000,682000.0,4420000,86,0.59,Blue,Married,Existing Customer
756691608,37,F,3,Graduate,Unknown,30,5,3,3,4554000.0,780000,3774000.0,4816000,81,0.171,Blue,Married,Existing Customer
720072933,49,F,4,Graduate,< Rp 3.000.000,36,3,3,3,1438300.0,666000,772300.0,4759000,90,0.463,Blue,Married,Existing Customer
787557258,52,F,4,Graduate,Unknown,42,5,3,2,1816000.0,0,1816000.0,4957000,78,0.0,Blue,Married,Existing Customer
718425333,45,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,32,1,1,3,26819000.0,1657000,25162000.0,14450000,111,0.062,Blue,Married,Existing Customer
712885533,50,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,31,6,3,2,11882000.0,1472000,10410000.0,3291000,62,0.124,Blue,Married,Existing Customer
718041033,47,F,4,Graduate,< Rp 3.000.000,36,6,1,4,2178000.0,1455000,723000.0,5363000,76,0.668,Blue,Married,Existing Customer
713556033,36,F,1,Graduate,< Rp 3.000.000,22,5,2,3,1438300.0,790000,648300.0,3959000,59,0.549,Blue,Married,Existing Customer
798457833,46,F,3,Graduate,Unknown,40,5,1,3,3595000.0,1087000,2508000.0,4534000,71,0.302,Blue,Married,Existing Customer
787441383,52,F,0,Graduate,< Rp 3.000.000,37,3,1,2,1793000.0,1284000,509000.0,3989000,62,0.716,Blue,Married,Existing Customer
721222833,51,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,36,3,3,3,1565000.0,944000,621000.0,4798000,73,0.603,Blue,Married,Existing Customer
721294533,48,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,34,1,1,1,34516000.0,738000,33778000.0,15143000,121,0.021,Blue,Married,Existing Customer
788870283,56,F,3,Graduate,< Rp 3.000.000,41,5,4,1,1438300.0,0,1438300.0,3778000,72,0.0,Blue,Married,Existing Customer
709467183,56,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,40,3,3,2,20501000.0,561000,19940000.0,15162000,99,0.027,Blue,Married,Existing Customer
827436483,48,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,44,6,1,3,2916000.0,0,2916000.0,4336000,72,0.0,Blue,Married,Existing Customer
789144633,45,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,34,3,2,2,9705000.0,850000,8855000.0,2001000,34,0.088,Blue,Married,Existing Customer
713810658,44,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,36,1,2,3,3384000.0,799000,2585000.0,13152000,100,0.236,Blue,Married,Existing Customer
721189008,41,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,27,4,2,4,12270000.0,0,12270000.0,4578000,67,0.0,Blue,Married,Existing Customer
766224933,46,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,39,1,1,1,29528000.0,1769000,27759000.0,14428000,119,0.06,Blue,Married,Existing Customer
812453283,42,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,37,2,2,3,3161000.0,1788000,1373000.0,13692000,117,0.566,Blue,Married,Existing Customer
717123858,36,F,1,Graduate,Rp 3.000.000 - Rp 5.000.000,36,5,1,3,3635000.0,1617000,2018000.0,4045000,62,0.445,Blue,Married,Existing Customer
770977833,36,M,2,Graduate,< Rp 3.000.000,23,2,2,3,3920000.0,0,3920000.0,16500000,102,0.0,Blue,Married,Existing Customer
720730683,51,F,2,Graduate,Unknown,36,5,3,3,17412000.0,730000,16682000.0,4997000,84,0.042,Blue,Married,Existing Customer
708473133,55,F,1,Graduate,< Rp 3.000.000,45,4,2,3,1677000.0,0,1677000.0,4588000,68,0.0,Blue,Married,Existing Customer
712342833,52,F,2,Graduate,Unknown,36,5,3,1,5905000.0,2248000,3657000.0,4042000,80,0.381,Blue,Married,Existing Customer
715031433,57,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,36,6,3,3,6248000.0,1493000,4755000.0,4664000,60,0.239,Blue,Married,Existing Customer
719716983,46,F,4,Graduate,Unknown,39,4,3,3,3257000.0,0,3257000.0,4042000,85,0.0,Blue,Married,Existing Customer
778847808,42,F,4,Graduate,Rp 3.000.000 - Rp 5.000.000,23,1,2,3,2647000.0,1245000,1402000.0,4911000,82,0.47,Blue,Married,Existing Customer
712556433,52,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,43,1,2,3,4090000.0,1649000,2441000.0,15497000,92,0.403,Blue,Married,Existing Customer
715607958,45,F,2,Graduate,< Rp 3.000.000,36,6,1,3,4202000.0,2201000,2001000.0,4385000,78,0.524,Blue,Married,Existing Customer
717381183,27,F,0,Graduate,< Rp 3.000.000,36,3,2,2,1674000.0,752000,922000.0,4513000,57,0.449,Blue,Married,Existing Customer
714554808,51,F,1,Graduate,< Rp 3.000.000,40,3,3,0,2774000.0,1362000,1412000.0,4802000,91,0.491,Blue,Married,Existing Customer
712810233,40,F,2,Graduate,< Rp 3.000.000,36,3,2,3,2423000.0,1674000,749000.0,4258000,80,0.691,Blue,Married,Existing Customer
716108283,53,F,4,Graduate,< Rp 3.000.000,46,6,3,3,4430000.0,1579000,2851000.0,4833000,82,0.356,Blue,Married,Existing Customer
712234308,54,F,3,Graduate,Unknown,36,6,1,2,4928000.0,1805000,3123000.0,4767000,90,0.366,Blue,Married,Existing Customer
809937933,42,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,37,4,3,2,2470000.0,2013000,457000.0,4384000,82,0.815,Blue,Married,Existing Customer
710201058,46,F,4,Graduate,< Rp 3.000.000,38,3,3,2,1485000.0,736000,749000.0,4198000,65,0.496,Blue,Married,Existing Customer
802878408,53,F,1,Graduate,Rp 3.000.000 - Rp 5.000.000,47,6,2,2,2799000.0,0,2799000.0,4116000,88,0.0,Blue,Married,Existing Customer
708511983,37,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,18,5,3,2,1663000.0,0,1663000.0,3950000,82,0.0,Blue,Married,Existing Customer
803097333,41,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,35,3,3,4,10873000.0,1514000,9359000.0,5089000,82,0.139,Blue,Married,Existing Customer
709790058,53,M,4,Graduate,> Rp 15.000.000,40,1,1,3,6383000.0,1512000,4871000.0,4985000,87,0.237,Blue,Married,Existing Customer
711566208,58,F,3,Graduate,< Rp 3.000.000,36,2,2,2,5023000.0,1857000,3166000.0,14111000,98,0.37,Blue,Married,Existing Customer
808287408,45,M,5,Graduate,Rp 8.000.000 - Rp 15.000.000,40,1,2,0,29227000.0,1151000,28076000.0,8420000,100,0.039,Blue,Married,Existing Customer
708721533,56,F,1,Graduate,< Rp 3.000.000,36,2,1,2,5158000.0,1148000,4010000.0,13113000,128,0.223,Blue,Married,Existing Customer
718586133,43,F,3,Graduate,< Rp 3.000.000,31,6,1,3,2639000.0,0,2639000.0,4892000,85,0.0,Blue,Married,Existing Customer
709239483,49,F,1,Graduate,Rp 3.000.000 - Rp 5.000.000,36,5,3,1,2721000.0,1527000,1194000.0,4622000,88,0.561,Blue,Married,Existing Customer
794653983,44,F,3,Graduate,< Rp 3.000.000,27,3,1,4,1480000.0,1017000,463000.0,5245000,80,0.687,Blue,Married,Existing Customer
766456683,51,F,1,Graduate,< Rp 3.000.000,44,6,2,0,6160000.0,2258000,3902000.0,3986000,80,0.367,Blue,Married,Existing Customer
712481733,55,F,2,Graduate,< Rp 3.000.000,36,4,2,4,1438300.0,739000,699300.0,4078000,77,0.514,Blue,Married,Existing Customer
794576058,42,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,26,1,2,3,8480000.0,1339000,7141000.0,4070000,76,0.158,Blue,Married,Existing Customer
708862233,44,F,4,Graduate,Rp 3.000.000 - Rp 5.000.000,30,3,3,3,4068000.0,0,4068000.0,5161000,83,0.0,Blue,Married,Existing Customer
711825558,38,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,19,5,2,2,1518000.0,1115000,403000.0,3595000,65,0.735,Blue,Married,Existing Customer
778471758,52,F,2,Graduate,< Rp 3.000.000,37,1,3,3,2427000.0,2362000,65000.0,4663000,85,0.973,Blue,Married,Existing Customer
712225008,55,M,2,Graduate,Rp 5.000.000 - Rp 8.000.000,44,6,6,3,6054000.0,1103000,4951000.0,3998000,80,0.182,Blue,Married,Existing Customer
718123608,32,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,36,2,1,2,25438000.0,1907000,23531000.0,16485000,104,0.075,Blue,Married,Existing Customer
717699408,51,F,3,Graduate,Unknown,36,3,3,3,2886000.0,2517000,369000.0,4884000,89,0.872,Blue,Married,Existing Customer
750690258,49,F,2,Graduate,< Rp 3.000.000,39,2,3,3,2821000.0,1995000,826000.0,8220000,103,0.707,Blue,Married,Existing Customer
771854808,45,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,34,6,2,3,2731000.0,1868000,863000.0,3915000,66,0.684,Blue,Married,Existing Customer
817094283,43,F,5,Graduate,< Rp 3.000.000,23,5,3,3,8597000.0,903000,7694000.0,5173000,78,0.105,Blue,Married,Existing Customer
718893333,52,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,36,3,3,2,18336000.0,2077000,16259000.0,7509000,84,0.113,Blue,Married,Existing Customer
714382608,35,F,2,Graduate,< Rp 3.000.000,36,4,2,0,2572000.0,1161000,1411000.0,4315000,85,0.451,Blue,Married,Existing Customer
787268733,52,F,1,Graduate,Rp 3.000.000 - Rp 5.000.000,46,5,1,2,2442000.0,1507000,935000.0,4535000,85,0.617,Blue,Married,Existing Customer
778742358,44,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,24,2,2,2,4752000.0,0,4752000.0,7517000,76,0.0,Blue,Married,Existing Customer
714577233,50,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,41,2,3,1,4755000.0,0,4755000.0,15999000,109,0.0,Blue,Married,Existing Customer
789556533,52,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,45,2,2,3,23070000.0,1701000,21369000.0,8070000,81,0.074,Blue,Married,Existing Customer
788687133,42,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,31,2,3,1,16433000.0,0,16433000.0,13678000,125,0.0,Blue,Married,Existing Customer
789827208,41,F,5,Graduate,< Rp 3.000.000,31,2,3,1,7531000.0,1692000,5839000.0,7768000,92,0.225,Blue,Married,Existing Customer
822905058,29,F,2,Graduate,< Rp 3.000.000,25,6,3,2,2732000.0,1746000,986000.0,4702000,85,0.639,Blue,Married,Existing Customer
712863183,46,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,38,2,3,3,10018000.0,829000,9189000.0,13819000,114,0.083,Blue,Married,Existing Customer
712238958,45,M,4,Graduate,< Rp 3.000.000,36,1,2,3,7231000.0,1047000,6184000.0,15571000,115,0.145,Blue,Married,Existing Customer
719773158,42,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,36,1,3,0,29738000.0,2370000,27368000.0,14270000,97,0.08,Blue,Married,Existing Customer
788246958,44,F,2,Graduate,Unknown,36,3,1,2,6038000.0,0,6038000.0,4375000,81,0.0,Blue,Married,Existing Customer
772545858,49,F,4,Graduate,< Rp 3.000.000,39,4,2,3,5095000.0,0,5095000.0,3808000,89,0.0,Blue,Married,Existing Customer
779164608,45,F,3,Graduate,< Rp 3.000.000,34,6,2,3,2641000.0,1336000,1305000.0,4224000,77,0.506,Blue,Married,Existing Customer
720068808,41,F,2,Graduate,< Rp 3.000.000,32,3,3,2,3302000.0,1980000,1322000.0,3899000,65,0.6,Blue,Married,Existing Customer
717217983,43,F,3,Graduate,< Rp 3.000.000,30,6,2,3,3143000.0,2517000,626000.0,5409000,79,0.801,Blue,Married,Existing Customer
709759908,46,M,2,Graduate,Rp 5.000.000 - Rp 8.000.000,36,4,2,2,1939000.0,685000,1254000.0,4327000,84,0.353,Blue,Married,Existing Customer
720515883,57,F,1,Graduate,< Rp 3.000.000,46,4,3,2,3638000.0,0,3638000.0,16469000,115,0.0,Blue,Married,Existing Customer
715572783,51,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,31,6,1,2,7693000.0,0,7693000.0,4573000,93,0.0,Blue,Married,Existing Customer
712389108,43,F,2,Graduate,< Rp 3.000.000,36,6,3,2,2570000.0,2107000,463000.0,4058000,83,0.82,Blue,Married,Existing Customer
778143183,47,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,40,2,2,3,11773000.0,0,11773000.0,5098000,58,0.0,Blue,Married,Existing Customer
721361433,51,F,3,Graduate,Unknown,37,6,1,1,4502000.0,1785000,2717000.0,4469000,87,0.396,Blue,Married,Existing Customer
708974283,50,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,34,5,1,1,18142000.0,0,18142000.0,15427000,95,0.0,Blue,Married,Existing Customer
718021608,45,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,34,4,5,2,1533000.0,728000,805000.0,4659000,83,0.475,Blue,Married,Existing Customer
716454858,35,F,2,Graduate,< Rp 3.000.000,28,6,1,3,4014000.0,2266000,1748000.0,14257000,94,0.565,Blue,Married,Existing Customer
739317558,48,M,5,Graduate,Rp 8.000.000 - Rp 15.000.000,35,4,3,3,9030000.0,2369000,6661000.0,4899000,84,0.262,Blue,Married,Existing Customer
711751533,47,F,4,Graduate,< Rp 3.000.000,37,3,1,3,2447000.0,1973000,474000.0,4784000,75,0.806,Blue,Married,Existing Customer
710051658,46,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,37,6,3,3,18821000.0,774000,18047000.0,4402000,75,0.041,Blue,Married,Existing Customer
714951858,44,F,2,Graduate,< Rp 3.000.000,36,5,1,3,4473000.0,0,4473000.0,4047000,56,0.0,Blue,Married,Existing Customer
