,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Card_Category,Marital_Status,status,is_attrited
3872,787438983,43,M,3,College,Rp 3.000.000 - Rp 5.000.000,23,6,2,2,4559000.0,1664000,2895000.0,1652000,37,0.365,Blue,Single,Existing Customer,0
3873,758317233,35,F,1,College,Unknown,28,4,5,2,3518000.0,1575000,1943000.0,2121000,60,0.448,Blue,Single,Existing Customer,0
3874,801977733,40,F,2,High School,< Rp 3.000.000,34,4,2,2,2395000.0,1437000,958000.0,4481000,82,0.6,Blue,Single,Existing Customer,0
3875,812627208,60,F,0,College,< Rp 3.000.000,55,5,1,3,1438300.0,738000,700300.0,1226000,33,0.513,Blue,Single,Existing Customer,0
3876,780202908,53,F,2,Graduate,< Rp 3.000.000,43,3,3,4,6853000.0,1480000,5373000.0,2833000,70,0.216,Blue,Single,Existing Customer,0
3877,716144058,36,F,1,College,Rp 3.000.000 - Rp 5.000.000,25,6,3,3,1888000.0,0,1888000.0,1886000,66,0.0,Blue,Single,Existing Customer,0
3878,713837058,48,M,2,College,< Rp 3.000.000,36,3,2,3,2571000.0,1955000,616000.0,1234000,24,0.76,Blue,Single,Existing Customer,0
3879,769425858,45,M,3,College,Rp 5.000.000 - Rp 8.000.000,32,4,1,2,1438300.0,0,1438300.0,1468000,26,0.0,Blue,Single,Existing Customer,0
3880,718478883,55,F,2,College,< Rp 3.000.000,36,4,1,3,3123000.0,0,3123000.0,4424000,81,0.0,Blue,Single,Existing Customer,0
3881,714133158,59,F,1,College,Unknown,36,2,3,3,4224000.0,1305000,2919000.0,1152000,31,0.309,Blue,Single,Existing Customer,0
3882,719105433,48,F,3,College,Unknown,38,3,3,3,6448000.0,1087000,5361000.0,4990000,85,0.169,Blue,Single,Existing Customer,0
3883,779170008,51,F,2,High School,Rp 3.000.000 - Rp 5.000.000,32,4,1,2,5351000.0,0,5351000.0,4596000,78,0.0,Blue,Single,Existing Customer,0
3884,714878508,48,F,2,High School,< Rp 3.000.000,36,3,3,3,5483000.0,535000,4948000.0,2051000,49,0.098,Blue,Single,Existing Customer,0
3885,714798783,49,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,36,6,2,2,18886000.0,895000,17991000.0,1235000,18,0.047,Blue,Single,Existing Customer,0
3886,711844758,48,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,35,6,1,0,13551000.0,1294000,12257000.0,1388000,37,0.095,Blue,Single,Existing Customer,0
3887,709959858,43,F,4,Graduate,< Rp 3.000.000,32,6,3,4,4341000.0,0,4341000.0,3825000,63,0.0,Blue,Single,Existing Customer,0
3888,708296883,44,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,38,3,1,0,11749000.0,788000,10961000.0,1178000,27,0.067,Blue,Single,Existing Customer,0
3889,813964383,35,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,30,3,1,3,8969000.0,1226000,7743000.0,2568000,59,0.137,Blue,Single,Existing Customer,0
3890,720046458,50,F,0,High School,< Rp 3.000.000,43,6,4,2,2670000.0,1944000,726000.0,4491000,65,0.728,Blue,Single,Existing Customer,0
3891,708595158,27,F,0,Graduate,< Rp 3.000.000,36,6,1,2,1677000.0,1598000,79000.0,2389000,43,0.953,Blue,Single,Existing Customer,0
3892,715866033,37,F,2,High School,< Rp 3.000.000,36,5,2,1,2535000.0,1352000,1183000.0,3840000,72,0.533,Blue,Single,Existing Customer,0
3893,708357183,47,F,3,Unknown,< Rp 3.000.000,38,4,2,3,1438300.0,0,1438300.0,3511000,64,0.0,Blue,Single,Existing Customer,0
3894,709837308,34,F,3,Graduate,Unknown,19,6,1,2,7531000.0,0,7531000.0,3833000,71,0.0,Blue,Single,Existing Customer,0
3895,720252858,57,M,3,College,Rp 5.000.000 - Rp 8.000.000,36,6,3,2,10350000.0,0,10350000.0,3396000,63,0.0,Blue,Single,Existing Customer,0
3896,778782858,60,M,1,Graduate,< Rp 3.000.000,48,5,3,3,3980000.0,930000,3050000.0,4449000,82,0.234,Blue,Single,Existing Customer,0
3897,713579733,36,M,2,College,Rp 5.000.000 - Rp 8.000.000,22,5,3,3,4511000.0,754000,3757000.0,2597000,71,0.167,Blue,Single,Existing Customer,0
3898,720250158,45,M,2,College,Rp 5.000.000 - Rp 8.000.000,33,6,3,0,23218000.0,1814000,21404000.0,1749000,37,0.078,Blue,Single,Existing Customer,0
3899,772051308,55,F,3,Graduate,Unknown,44,6,6,3,2553000.0,1823000,730000.0,3853000,69,0.714,Blue,Single,Existing Customer,0
3900,718876683,43,F,4,Graduate,< Rp 3.000.000,31,5,2,0,5781000.0,1168000,4613000.0,1600000,32,0.202,Blue,Single,Existing Customer,0
3901,718632933,58,F,1,College,< Rp 3.000.000,46,1,5,1,1552000.0,0,1552000.0,4731000,71,0.0,Blue,Single,Existing Customer,0
3902,711493158,52,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,36,5,2,2,2801000.0,2467000,334000.0,4926000,90,0.881,Blue,Single,Existing Customer,0
3903,713567958,54,F,3,College,< Rp 3.000.000,36,4,4,2,2957000.0,1408000,1549000.0,4280000,82,0.476,Blue,Single,Existing Customer,0
3904,709389558,33,F,4,College,< Rp 3.000.000,36,1,3,0,1438300.0,0,1438300.0,4641000,85,0.0,Blue,Single,Existing Customer,0
3905,708161133,45,M,1,Graduate,Rp 3.000.000 - Rp 5.000.000,32,5,1,2,6629000.0,1389000,5240000.0,3891000,69,0.21,Blue,Single,Existing Customer,0
3906,710229333,38,M,2,College,Rp 3.000.000 - Rp 5.000.000,20,6,1,3,11068000.0,1254000,9814000.0,3812000,64,0.113,Blue,Single,Existing Customer,0
3907,716726058,48,F,3,College,< Rp 3.000.000,30,4,1,1,2865000.0,1523000,1342000.0,4609000,79,0.532,Blue,Single,Existing Customer,0
3908,718396533,47,M,3,College,Rp 8.000.000 - Rp 15.000.000,38,5,3,3,8185000.0,1556000,6629000.0,4527000,83,0.19,Blue,Single,Existing Customer,0
3909,787543008,37,M,1,Graduate,Rp 3.000.000 - Rp 5.000.000,27,5,3,4,3851000.0,1695000,2156000.0,2349000,61,0.44,Blue,Single,Existing Customer,0
3910,708937608,37,F,4,High School,< Rp 3.000.000,18,4,1,2,2001000.0,1366000,635000.0,4590000,66,0.683,Blue,Single,Existing Customer,0
3911,779727558,49,F,4,College,< Rp 3.000.000,33,4,2,3,2097000.0,1250000,847000.0,4148000,71,0.596,Blue,Single,Existing Customer,0
3912,789973308,44,M,1,College,Rp 5.000.000 - Rp 8.000.000,35,3,3,3,24312000.0,1932000,22380000.0,1341000,24,0.079,Blue,Single,Existing Customer,0
3913,712178883,49,F,2,College,Rp 3.000.000 - Rp 5.000.000,36,3,2,1,6371000.0,1946000,4425000.0,3592000,79,0.305,Blue,Single,Existing Customer,0
3914,794217108,43,M,2,College,> Rp 15.000.000,37,6,3,1,14315000.0,1348000,12967000.0,3694000,67,0.094,Blue,Single,Existing Customer,0
3915,721501308,41,M,3,High School,< Rp 3.000.000,33,6,3,1,7015000.0,918000,6097000.0,4410000,70,0.131,Blue,Single,Existing Customer,0
3916,720964683,60,M,0,High School,Rp 3.000.000 - Rp 5.000.000,36,5,3,2,5420000.0,0,5420000.0,3477000,60,0.0,Blue,Single,Existing Customer,0
3917,711195558,59,M,1,College,Rp 3.000.000 - Rp 5.000.000,48,6,3,3,7251000.0,1603000,5648000.0,1300000,36,0.221,Blue,Single,Existing Customer,0
3918,712403358,55,F,2,College,Rp 3.000.000 - Rp 5.000.000,35,4,4,4,1438300.0,696000,742300.0,4307000,76,0.484,Blue,Single,Existing Customer,0
3919,718768158,57,M,1,College,Rp 3.000.000 - Rp 5.000.000,48,3,1,2,3539000.0,0,3539000.0,1336000,23,0.0,Blue,Single,Existing Customer,0
3920,712682583,44,M,5,High School,Rp 5.000.000 - Rp 8.000.000,35,3,2,2,5947000.0,995000,4952000.0,4984000,90,0.167,Blue,Single,Existing Customer,0
3921,715588908,42,F,4,Graduate,< Rp 3.000.000,32,3,2,3,6158000.0,0,6158000.0,3132000,66,0.0,Blue,Single,Existing Customer,0
3922,710104908,56,F,5,College,< Rp 3.000.000,43,4,1,0,2763000.0,2517000,246000.0,1246000,31,0.911,Blue,Single,Existing Customer,0
3923,804595158,44,F,4,Graduate,< Rp 3.000.000,36,6,4,2,7000000.0,2517000,4483000.0,1112000,23,0.36,Blue,Single,Existing Customer,0
3924,813755658,60,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,55,6,2,1,11524000.0,0,11524000.0,3598000,72,0.0,Blue,Single,Existing Customer,0
3925,710673558,37,M,1,High School,Rp 5.000.000 - Rp 8.000.000,21,3,2,2,21952000.0,1600000,20352000.0,4087000,70,0.073,Blue,Single,Existing Customer,0
3926,768687183,54,F,1,College,< Rp 3.000.000,48,3,1,4,2440000.0,1083000,1357000.0,3017000,53,0.444,Blue,Single,Existing Customer,0
3927,769433508,43,M,1,College,Rp 5.000.000 - Rp 8.000.000,37,6,3,3,2733000.0,1819000,914000.0,933000,25,0.666,Blue,Single,Existing Customer,0
3928,788771733,49,M,4,High School,Rp 5.000.000 - Rp 8.000.000,30,5,3,3,1579000.0,900000,679000.0,4354000,70,0.57,Blue,Single,Existing Customer,0
3929,771490833,52,M,1,College,Rp 8.000.000 - Rp 15.000.000,40,5,1,1,4745000.0,1227000,3518000.0,1140000,40,0.259,Blue,Single,Existing Customer,0
3930,711372258,59,M,1,College,Rp 3.000.000 - Rp 5.000.000,51,4,2,2,5042000.0,1002000,4040000.0,2897000,62,0.199,Blue,Single,Existing Customer,0
3931,717622308,63,F,0,High School,< Rp 3.000.000,36,4,3,3,2074000.0,1688000,386000.0,4232000,75,0.814,Blue,Single,Existing Customer,0
3932,718994583,48,F,2,College,< Rp 3.000.000,35,3,3,1,1438300.0,816000,622300.0,4777000,69,0.567,Blue,Single,Existing Customer,0
3933,720067083,30,F,0,High School,< Rp 3.000.000,36,5,1,1,1536000.0,801000,735000.0,3904000,74,0.521,Blue,Single,Existing Customer,0
3934,709276908,38,F,2,High School,Rp 3.000.000 - Rp 5.000.000,25,6,2,3,1438300.0,0,1438300.0,3990000,75,0.0,Blue,Single,Existing Customer,0
3935,715318008,55,F,1,College,< Rp 3.000.000,36,4,2,1,3520000.0,1914000,1606000.0,1407000,43,0.544,Blue,Single,Existing Customer,0
3936,753443583,43,F,1,High School,Rp 3.000.000 - Rp 5.000.000,36,5,2,1,8156000.0,0,8156000.0,3992000,73,0.0,Blue,Single,Existing Customer,0
3937,710599683,56,M,1,College,Rp 8.000.000 - Rp 15.000.000,36,3,6,0,11751000.0,0,11751000.0,1539000,17,0.0,Blue,Single,Existing Customer,0
3938,757527033,53,F,2,College,< Rp 3.000.000,46,3,5,2,2153000.0,0,2153000.0,4628000,69,0.0,Blue,Single,Existing Customer,0
3939,709857033,60,F,1,College,Rp 3.000.000 - Rp 5.000.000,50,5,1,3,1438300.0,0,1438300.0,4148000,84,0.0,Blue,Single,Existing Customer,0
3940,714283458,40,M,2,College,Rp 8.000.000 - Rp 15.000.000,36,5,1,4,14544000.0,0,14544000.0,4064000,92,0.0,Blue,Single,Existing Customer,0
3941,714932658,42,F,4,College,Unknown,34,5,3,2,15449000.0,0,15449000.0,4098000,81,0.0,Blue,Single,Existing Customer,0
3942,712899333,47,F,4,College,< Rp 3.000.000,37,6,2,2,4256000.0,1084000,3172000.0,1100000,29,0.255,Blue,Single,Existing Customer,0
3943,778425408,44,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,24,5,3,0,3839000.0,2295000,1544000.0,1271000,24,0.598,Blue,Single,Existing Customer,0
3944,825811158,51,F,2,High School,< Rp 3.000.000,47,5,2,3,3069000.0,2517000,552000.0,4512000,83,0.82,Blue,Single,Existing Customer,0
3945,720700008,50,F,1,High School,< Rp 3.000.000,36,1,1,3,4517000.0,2238000,2279000.0,4686000,81,0.495,Blue,Single,Existing Customer,0
3946,798917883,42,F,4,College,< Rp 3.000.000,36,2,3,2,4150000.0,2517000,1633000.0,4620000,76,0.607,Blue,Single,Existing Customer,0
3947,709068183,53,M,4,College,Rp 5.000.000 - Rp 8.000.000,42,3,3,3,3096000.0,0,3096000.0,4709000,87,0.0,Blue,Single,Existing Customer,0
3948,794581533,52,M,2,College,Rp 5.000.000 - Rp 8.000.000,37,4,3,3,2749000.0,1380000,1369000.0,3882000,90,0.502,Blue,Single,Existing Customer,0
3949,780727833,51,F,3,High School,< Rp 3.000.000,41,1,4,3,3229000.0,2517000,712000.0,4526000,95,0.779,Blue,Single,Existing Customer,0
3950,718566858,46,F,2,College,< Rp 3.000.000,36,3,2,2,1438300.0,0,1438300.0,5005000,79,0.0,Blue,Single,Existing Customer,0
3951,713382558,57,F,3,College,< Rp 3.000.000,42,1,1,2,2063000.0,953000,1110000.0,4304000,81,0.462,Blue,Single,Existing Customer,0
3952,715123983,43,F,1,College,< Rp 3.000.000,36,3,2,2,3342000.0,2517000,825000.0,5848000,81,0.753,Blue,Single,Existing Customer,0
3953,709901058,38,M,1,High School,Rp 3.000.000 - Rp 5.000.000,30,2,2,1,2232000.0,1163000,1069000.0,4185000,80,0.521,Blue,Single,Existing Customer,0
3954,788502858,58,M,3,High School,Rp 8.000.000 - Rp 15.000.000,51,2,2,1,10021000.0,1952000,8069000.0,4431000,68,0.195,Blue,Single,Existing Customer,0
3955,719797758,56,F,1,High School,< Rp 3.000.000,36,3,1,1,3422000.0,2517000,905000.0,4922000,84,0.736,Blue,Single,Existing Customer,0
3956,714109308,46,M,5,College,Rp 8.000.000 - Rp 15.000.000,36,1,2,3,13187000.0,2241000,10946000.0,15354000,112,0.17,Blue,Single,Existing Customer,0
3957,713739708,61,M,0,High School,Rp 5.000.000 - Rp 8.000.000,53,1,3,3,2415000.0,2050000,365000.0,4479000,71,0.849,Blue,Single,Existing Customer,0
3958,712200033,44,F,4,High School,< Rp 3.000.000,36,1,3,3,3024000.0,0,3024000.0,4983000,78,0.0,Blue,Single,Existing Customer,0
3959,721053633,45,M,2,College,Rp 3.000.000 - Rp 5.000.000,31,2,2,1,6530000.0,1425000,5105000.0,8904000,101,0.218,Blue,Single,Existing Customer,0
3960,712177908,50,F,4,College,< Rp 3.000.000,36,1,3,1,2446000.0,1763000,683000.0,4310000,75,0.721,Blue,Single,Existing Customer,0
3961,811965558,46,F,4,College,Rp 3.000.000 - Rp 5.000.000,41,2,3,3,13743000.0,0,13743000.0,9406000,106,0.0,Blue,Single,Existing Customer,0
3962,710794983,41,F,3,High School,Unknown,32,2,1,1,4745000.0,1157000,3588000.0,4705000,78,0.244,Blue,Single,Existing Customer,0
3963,714293358,54,F,4,College,< Rp 3.000.000,46,3,2,1,4166000.0,989000,3177000.0,4584000,70,0.237,Blue,Single,Existing Customer,0
3964,716028108,35,F,2,College,< Rp 3.000.000,18,6,2,0,2658000.0,0,2658000.0,4667000,83,0.0,Blue,Single,Existing Customer,0
3965,802795608,54,F,2,High School,< Rp 3.000.000,48,1,3,2,1517000.0,556000,961000.0,4981000,82,0.367,Blue,Single,Existing Customer,0
3966,711807333,37,F,2,College,< Rp 3.000.000,26,1,1,2,1438300.0,0,1438300.0,3948000,84,0.0,Blue,Single,Existing Customer,0
3967,815789883,46,F,3,College,< Rp 3.000.000,41,1,3,2,2485000.0,861000,1624000.0,4728000,81,0.346,Blue,Single,Existing Customer,0
3968,709477233,37,F,2,High School,Unknown,36,3,2,1,2346000.0,1621000,725000.0,4287000,79,0.691,Blue,Single,Existing Customer,0
3969,715767033,56,F,3,College,Unknown,36,5,1,3,1438300.0,0,1438300.0,4919000,83,0.0,Blue,Single,Existing Customer,0
3970,721020858,34,F,1,College,Unknown,20,2,2,2,3190000.0,1959000,1231000.0,4220000,66,0.614,Blue,Single,Existing Customer,0
3971,710643183,42,F,2,High School,< Rp 3.000.000,23,2,2,3,3172000.0,1160000,2012000.0,4163000,83,0.366,Blue,Single,Existing Customer,0
3972,711455133,55,M,3,College,> Rp 15.000.000,36,5,3,3,12948000.0,1839000,11109000.0,2481000,42,0.142,Blue,Single,Existing Customer,0
3973,789244308,56,M,4,College,Rp 8.000.000 - Rp 15.000.000,41,6,1,4,17753000.0,1899000,15854000.0,3986000,64,0.107,Blue,Single,Existing Customer,0
3974,824763783,59,F,0,College,< Rp 3.000.000,55,2,2,3,2645000.0,1127000,1518000.0,4251000,76,0.426,Blue,Single,Existing Customer,0
3975,771534408,52,F,2,College,< Rp 3.000.000,40,4,3,3,2783000.0,2379000,404000.0,3897000,74,0.855,Blue,Single,Existing Customer,0
3976,710810883,39,M,1,College,Rp 8.000.000 - Rp 15.000.000,36,3,1,3,34516000.0,1260000,33256000.0,14576000,95,0.037,Blue,Single,Existing Customer,0
3977,713497983,49,M,5,High School,Rp 5.000.000 - Rp 8.000.000,36,1,2,2,5578000.0,0,5578000.0,3459000,53,0.0,Blue,Single,Existing Customer,0
3978,783573408,42,F,4,College,Rp 3.000.000 - Rp 5.000.000,36,3,1,2,2575000.0,2136000,439000.0,5267000,83,0.83,Blue,Single,Existing Customer,0
3979,713548158,26,M,0,College,Rp 3.000.000 - Rp 5.000.000,36,5,2,3,2657000.0,1611000,1046000.0,2349000,41,0.606,Blue,Single,Existing Customer,0
3980,712619808,47,F,3,College,< Rp 3.000.000,36,3,2,1,2500000.0,1169000,1331000.0,4265000,87,0.468,Blue,Single,Existing Customer,0
3981,789594108,47,M,5,College,Rp 8.000.000 - Rp 15.000.000,41,1,1,3,3429000.0,1779000,1650000.0,14107000,99,0.519,Blue,Single,Existing Customer,0
3982,772776033,33,M,2,College,Rp 8.000.000 - Rp 15.000.000,23,3,4,3,7081000.0,1874000,5207000.0,2249000,47,0.265,Blue,Single,Existing Customer,0
3983,806652483,41,F,2,High School,Rp 3.000.000 - Rp 5.000.000,36,4,5,3,1561000.0,1169000,392000.0,4391000,67,0.749,Blue,Single,Existing Customer,0
3984,719250783,41,F,1,High School,< Rp 3.000.000,31,4,2,1,1998000.0,0,1998000.0,4637000,68,0.0,Blue,Single,Existing Customer,0
3985,711252258,54,F,1,High School,< Rp 3.000.000,36,1,3,2,1572000.0,985000,587000.0,4148000,54,0.627,Blue,Single,Existing Customer,0
3986,819189108,63,M,0,College,Rp 8.000.000 - Rp 15.000.000,56,6,2,2,9033000.0,0,9033000.0,4456000,85,0.0,Blue,Single,Existing Customer,0
3987,713542908,31,M,2,Graduate,< Rp 3.000.000,19,1,2,3,5871000.0,1829000,4042000.0,15645000,117,0.312,Blue,Single,Existing Customer,0
3988,713516433,36,F,3,College,< Rp 3.000.000,36,6,1,0,5383000.0,737000,4646000.0,2934000,80,0.137,Blue,Single,Existing Customer,0
3989,719377383,40,M,2,College,Rp 5.000.000 - Rp 8.000.000,28,1,2,3,10880000.0,2025000,8855000.0,4957000,90,0.186,Blue,Single,Existing Customer,0
3990,751143858,59,F,1,High School,Unknown,52,2,1,1,7427000.0,2421000,5006000.0,4636000,91,0.326,Blue,Single,Existing Customer,0
3991,708824958,50,F,4,High School,< Rp 3.000.000,42,2,1,2,1460000.0,0,1460000.0,4265000,63,0.0,Blue,Single,Existing Customer,0
3992,779900808,32,M,0,College,Rp 5.000.000 - Rp 8.000.000,16,2,3,2,21551000.0,0,21551000.0,14950000,94,0.0,Blue,Single,Existing Customer,0
3993,710822808,51,M,0,College,Rp 8.000.000 - Rp 15.000.000,33,1,3,1,34516000.0,1228000,33288000.0,7854000,89,0.036,Blue,Single,Existing Customer,0
3994,804413508,41,M,1,High School,Rp 8.000.000 - Rp 15.000.000,36,6,2,3,12084000.0,1638000,10446000.0,4506000,90,0.136,Blue,Single,Existing Customer,0
3995,708822783,53,F,2,High School,< Rp 3.000.000,36,4,3,1,2973000.0,2517000,456000.0,4862000,77,0.847,Blue,Single,Existing Customer,0
3996,718602708,43,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,33,3,3,2,16351000.0,1541000,14810000.0,3475000,82,0.094,Blue,Single,Existing Customer,0
3997,713675658,36,F,1,High School,Unknown,22,6,3,2,9817000.0,848000,8969000.0,4636000,85,0.086,Blue,Single,Existing Customer,0
3998,713520858,53,F,1,College,< Rp 3.000.000,38,3,3,2,3895000.0,1981000,1914000.0,16023000,119,0.509,Blue,Single,Existing Customer,0
3999,712285908,60,F,1,High School,< Rp 3.000.000,49,5,4,1,2481000.0,1925000,556000.0,5228000,73,0.776,Blue,Single,Existing Customer,0
4000,712070208,61,F,1,College,Unknown,50,4,4,1,6673000.0,2458000,4215000.0,4141000,82,0.368,Blue,Single,Existing Customer,0
4001,711600033,40,F,3,College,< Rp 3.000.000,36,2,1,0,10729000.0,0,10729000.0,14364000,108,0.0,Silver,Single,Existing Customer,0
4002,721114458,46,M,4,College,> Rp 15.000.000,36,1,2,2,34516000.0,585000,33931000.0,14319000,96,0.017,Blue,Single,Existing Customer,0
4003,788778033,39,F,2,College,< Rp 3.000.000,20,1,2,3,12338000.0,1277000,11061000.0,15869000,109,0.104,Silver,Single,Existing Customer,0
4004,718570158,54,F,4,College,< Rp 3.000.000,44,3,3,2,2901000.0,2517000,384000.0,4731000,83,0.868,Blue,Single,Existing Customer,0
4005,803880108,47,F,3,High School,Rp 3.000.000 - Rp 5.000.000,41,6,5,3,1721000.0,1355000,366000.0,4474000,58,0.787,Blue,Single,Existing Customer,0
4006,712675158,56,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,36,5,3,2,7075000.0,1676000,5399000.0,4160000,75,0.237,Blue,Single,Existing Customer,0
4007,715880283,57,M,1,High School,> Rp 15.000.000,47,4,4,2,9272000.0,982000,8290000.0,4649000,89,0.106,Blue,Single,Existing Customer,0
4008,801366783,51,F,1,College,< Rp 3.000.000,45,3,3,2,4860000.0,1772000,3088000.0,4329000,80,0.365,Blue,Single,Existing Customer,0
4009,712132383,44,M,4,College,Rp 8.000.000 - Rp 15.000.000,34,2,2,3,1876000.0,861000,1015000.0,5056000,82,0.459,Blue,Single,Existing Customer,0
4010,780881358,35,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,17,6,3,2,16659000.0,0,16659000.0,2551000,74,0.0,Silver,Single,Existing Customer,0
4011,715480983,55,F,2,College,< Rp 3.000.000,36,5,2,3,5719000.0,892000,4827000.0,3403000,68,0.156,Blue,Single,Existing Customer,0
4012,718834233,38,F,2,College,< Rp 3.000.000,21,4,1,2,6899000.0,0,6899000.0,3848000,71,0.0,Blue,Single,Existing Customer,0
4013,714778833,49,F,3,College,Unknown,43,4,4,0,23032000.0,1960000,21072000.0,1289000,22,0.085,Blue,Single,Existing Customer,0
4014,789325008,49,M,3,College,< Rp 3.000.000,38,5,3,1,7862000.0,1991000,5871000.0,3645000,82,0.253,Blue,Single,Existing Customer,0
4015,785055108,52,M,0,Graduate,Rp 5.000.000 - Rp 8.000.000,46,4,2,4,10817000.0,1142000,9675000.0,3889000,60,0.106,Blue,Single,Existing Customer,0
4016,715857183,46,M,2,College,Rp 5.000.000 - Rp 8.000.000,36,3,3,2,4939000.0,1296000,3643000.0,2150000,43,0.262,Blue,Single,Existing Customer,0
4017,771455508,60,F,0,College,< Rp 3.000.000,48,5,1,3,1438300.0,0,1438300.0,4104000,83,0.0,Blue,Single,Existing Customer,0
4018,714012258,44,F,2,College,< Rp 3.000.000,34,3,2,1,2429000.0,1687000,742000.0,4122000,74,0.695,Blue,Single,Existing Customer,0
4019,719038008,48,F,4,Graduate,< Rp 3.000.000,35,3,2,2,1705000.0,1192000,513000.0,4862000,41,0.699,Blue,Single,Existing Customer,0
4020,718428033,55,F,4,Graduate,< Rp 3.000.000,41,6,2,1,4430000.0,1543000,2887000.0,3395000,70,0.348,Blue,Single,Existing Customer,0
4021,712506708,39,F,3,College,< Rp 3.000.000,25,6,1,2,3920000.0,2008000,1912000.0,3178000,53,0.512,Blue,Single,Existing Customer,0
4022,717030633,46,M,4,College,Rp 5.000.000 - Rp 8.000.000,34,5,3,4,2369000.0,1405000,964000.0,3034000,51,0.593,Blue,Single,Existing Customer,0
4023,710032608,52,F,1,Graduate,< Rp 3.000.000,32,3,1,3,5927000.0,2320000,3607000.0,1558000,46,0.391,Blue,Single,Existing Customer,0
4024,719234883,57,M,3,Graduate,> Rp 15.000.000,49,5,3,3,32676000.0,2134000,30542000.0,3990000,88,0.065,Blue,Single,Existing Customer,0
4025,708644208,39,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,34,5,2,4,5858000.0,0,5858000.0,3355000,77,0.0,Blue,Single,Existing Customer,0
4026,767802483,44,M,4,College,Rp 5.000.000 - Rp 8.000.000,38,6,3,3,5005000.0,969000,4036000.0,5066000,71,0.194,Blue,Single,Existing Customer,0
4027,768141558,51,M,3,College,Rp 3.000.000 - Rp 5.000.000,45,4,3,0,3272000.0,1896000,1376000.0,4220000,74,0.579,Blue,Single,Existing Customer,0
4028,714797733,41,M,3,College,Rp 5.000.000 - Rp 8.000.000,33,6,1,4,5246000.0,0,5246000.0,3189000,56,0.0,Blue,Single,Existing Customer,0
4029,715537383,46,M,3,College,> Rp 15.000.000,30,5,1,2,27378000.0,1893000,25485000.0,3934000,78,0.069,Blue,Single,Existing Customer,0
4030,714173808,44,F,4,Graduate,< Rp 3.000.000,34,5,1,2,4214000.0,1249000,2965000.0,1389000,34,0.296,Blue,Single,Existing Customer,0
4031,709545333,33,F,4,High School,Unknown,29,6,2,3,12716000.0,1496000,11220000.0,2412000,64,0.118,Blue,Single,Existing Customer,0
4032,710509758,36,M,4,College,> Rp 15.000.000,36,5,3,3,28200000.0,765000,27435000.0,2507000,64,0.027,Blue,Single,Existing Customer,0
4033,718414008,50,M,2,Graduate,> Rp 15.000.000,36,3,2,2,34516000.0,1023000,33493000.0,1064000,13,0.03,Blue,Single,Existing Customer,0
4034,710529708,41,M,3,College,Rp 5.000.000 - Rp 8.000.000,36,3,3,1,23260000.0,1476000,21784000.0,15140000,105,0.063,Blue,Single,Existing Customer,0
4035,779655183,48,M,4,College,Rp 8.000.000 - Rp 15.000.000,31,6,1,3,5033000.0,0,5033000.0,4054000,82,0.0,Blue,Single,Existing Customer,0
